plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
7787, 5034, 298.221, 27.3409, 320, 4, 3, 0, 56937,57205,57263,57266,
7788, 5034, 298.221, 27.3409, 420, 3, 3, 0, 57264,57289,57294,
7789, 5037, 308.1882, 39.8618, 210, 3, 3, 0, 57297,57579,57643,
7790, 5044, 329.3235, 70.007, 210, 4, 3, 0, 56911,56935,56938,56990,
7791, 5045, 357.9301, 62.0653, 320, 5, 3, 0, 56995,57260,57264,57267,57269,
7792, 5045, 357.9301, 62.0653, 420, 3, 3, 0, 57262,57265,57292,
7793, 5060, 30.1284, 61.7848, 100, 3, 3, 0, 56911,56934,56937,
7794, 5060, 30.1284, 61.7848, 200, 3, 3, 0, 56935,56938,56968,
7795, 5061, 45.1388, 58.7839, 100, 4, 3, 0, 56911,56935,56938,56990,
7796, 5061, 45.1388, 58.7839, 200, 3, 3, 0, 56936,56942,56971,
7797, 5062, 45.6293, 44.9206, 100, 3, 3, 0, 56947,56997,57002,
7798, 5063, 55.9041, 54.9672, 100, 3, 3, 0, 56937,56944,56993,
7799, 5063, 55.9041, 54.9672, 200, 3, 3, 0, 56945,56997,57002,
7800, 5064, 72.4084, 63.603, 100, 3, 3, 0, 56936,56942,56972,
7801, 5065, 72.6512, 44.4806, 100, 3, 3, 0, 56944,56947,56972,
7802, 5065, 72.6512, 44.4806, 200, 4, 3, 0, 56946,56992,56997,57645,
7803, 5066, 79.1438, 38.1321, 100, 3, 3, 0, 56946,57000,57003,
7804, 5066, 79.1438, 38.1321, 200, 3, 3, 0, 57002,57021,57029,
7807, 5069, 217.25, 57.5166, 111, 6, 6, 0, 57794,57800,57821,57824,57825,57828,
7916, 5070, 272.6165, 6.3748, 110, 3, 3, 0, 57173,57204,57205,
7917, 5071, 358.6977, -19.6107, 100, 3, 3, 0, 57293,58037,58384,
7918, 5072, 343.7614, 7.9514, 100, 4, 3, 0, 58085,58291,58294,58295,
7919, 5073, 306.3151, 58.9476, 110, 4, 3, 0, 57265,57295,57321,57530,
7920, 5074, 335.6848, 66.7601, 110, 3, 3, 0, 56942,56991,57205,
7921, 5075, 6.43, 2.2244, 100, 5, 3, 0, 58036,58038,58060,58064,58084,
7922, 5057, 62.8083, 67.9722, 200, 4, 3, 0, 57279,57292,57320,57323,
7923, 5062, 45.6293, 44.9206, 200, 4, 3, 0, 57022,57049,57264,57269,
7924, 5064, 72.4084, 63.603, 200, 6, 3, 0, 57022,57058,57280,57292,57295,57320,
7926, 5077, 26.0108, 0.0779, 100, 3, 3, 0, 58029,58037,58055,
7927, 5078, 38.5349, 10.3532, 100, 3, 3, 0, 57297,58038,58056,
7928, 5079, 65.668, 41.1921, 100, 3, 3, 0, 57050,57060,57083,
7929, 5080, 86.6991, 52.1318, 100, 5, 3, 0, 56971,56997,57000,57004,57049,
7930, 5080, 86.6991, 52.1318, 200, 3, 3, 0, 57057,57088,57294,
7931, 5081, 78.7065, 48.9304, 100, 3, 3, 0, 56936,56943,56971,
7932, 5082, 67.7916, 30.6091, 100, 3, 3, 0, 56944,56993,57004,
7933, 5082, 67.7916, 30.6091, 200, 3, 3, 0, 57021,57027,57050,
7934, 5083, 98.8574, 34.6155, 100, 3, 3, 0, 56972,56999,57006,
7935, 5083, 98.8574, 34.6155, 200, 3, 3, 0, 57021,57051,57057,
7936, 5084, 88.7127, 25.5024, 100, 4, 3, 0, 56945,57000,57004,57050,
7937, 5084, 88.7127, 25.5024, 200, 3, 3, 0, 57006,57021,57051,
7938, 5085, 81.6765, 13.3175, 100, 3, 3, 0, 56937,56945,56972,
7939, 5085, 81.6765, 13.3175, 200, 4, 3, 0, 56938,56946,56947,56990,
7940, 5086, 85.196, 15.4097, 100, 4, 3, 0, 57030,57058,57293,57296,
7941, 5087, 92.4558, 19.4154, 100, 3, 3, 0, 57007,57028,57050,
7942, 5087, 92.4558, 19.4154, 200, 3, 3, 0, 57029,57056,57059,
7943, 5088, 96.4058, 12.3734, 100, 3, 3, 0, 56968,56997,57002,
7944, 5088, 96.4058, 12.3734, 200, 3, 3, 0, 57003,57020,57029,
7945, 5089, 43.5277, -17.1759, 100, 3, 3, 0, 57350,57409,57679,
7946, 5094, 141.8131, 27.5981, 111, 7, 6, 0, 56997,57000,57004,57007,57057,57062,57109,
7947, 5094, 141.8131, 27.5981, 211, 8, 6, 0, 56999,57002,57006,57114,57143,57351,57356,57359,
7948, 5090, 99.6863, 6.1662, 100, 4, 3, 0, 56943,56947,56971,56993,
7950, 5067, 11.86667, 85.305, 200, 14, 1, 0, 57295,58060,58085,58384,58731,59074,
7951, 5067, 11.86667, 85.305, 200, 14, 1, 0, 58504,59154,59155,
7952, 5092, 229.225, 1.065, 111, 3, 3, 0, 57058,57061,57087,
7953, 5092, 229.225, 1.065, 211, 5, 3, 0, 57059,57062,57088,57091,57094,
7954, 5092, 229.225, 1.065, 321, 3, 3, 0, 57060,57063,57093,
7955, 5092, 229.225, 1.065, 421, 3, 3, 0, 57114,57117,57119,
7956, 5093, 251.809, -1.949, 110, 2, 1, 0, 57087,57091,
7957, 2000, 256.802734375, 35.5790710449, 100, 3, 1, 0, 57165,57167,57169,
7958, 2001, 257.362640381, 33.6353149414, 100, 4, 1, 0, 57575,57576,57578,57579,
7959, 2002, 256.707214355, 30.9528274536, 100, 7, 1, 0, 58665,59022,59025,59026,59027,59029,59030,
7960, 2003, 258.802856445, 31.8740177155, 100, 7, 1, 0, 57279,57280,57283,57284,57454,57457,57458,
7961, 2004, 259.822387695, 30.1421794891, 100, 4, 1, 0, 58634,58635,58637,58638,
7962, 2005, 259.822387695, 27.4154567719, 100, 1, 1, 0, 57166,
7963, 2006, 313.69307, -1.57549989658e-12, 100, 2, 1, 0, 58668,58669,
7964, 2007, 316.07307, 6.19776330911e-12, 100, 4, 1, 0, 57576,57579,57580,57908,
7965, 2008, 317.92307, -1.24296321034e-11, 100, 3, 1, 0, 58756,58788,58789,
7968, 2011, 322.963134766, 0.0106518445536, 100, 6, 1, 0, 57284,57551,57552,57553,57554,57555,
7972, 2015, 316.75449707, 10.1960287094, 100, 6, 1, 0, 57553,57568,57569,57570,57572,57573,
7978, 2022, 332.809082031, 12.7660064697, 100, 3, 1, 0, 58787,58788,58789,
7979, 2023, 334.212341309, 13.0344181061, 100, 3, 1, 0, 58009,58291,58292,
7980, 2024, 333.26449707, 12.844360085, 100, 4, 1, 0, 58664,58665,58668,58672,
7981, 2025, 338.30449707, 13.4976559876, 100, 2, 1, 0, 58811,58812,
7990, 2034, 262.13684082, 57.6528701782, 100, 1, 1, 0, 57168,
7992, 2037, 255.149429321, 63.3244628906, 100, 3, 1, 0, 57187,57191,57194,
7994, 5033, 309.2214, 20.7593, 210, 3, 3, 0, 57289,57295,57557,
7995, 5039, 322.3797, 51.1611, 320, 4, 3, 0, 57178,57202,57289,57293,
7996, 5039, 322.3797, 51.1611, 420, 3, 3, 0, 57296,57536,57556,
7997, 5095, 349.8753, 52.3671, 110, 3, 3, 0, 57021,57263,57266,
7998, 5043, 351.9968, 48.6013, 210, 3, 3, 0, 57676,57682,57707,
7999, 5096, 344.3123, 59.7467, 110, 3, 3, 0, 56992,57680,57683,
8000, 5097, 7.536, 56.7504, 100, 3, 3, 0, 56968,57271,57295,
8034, 5097, 7.536, 56.7504, 200, 3, 3, 0, 57296,57346,57350,
8035, 5099, 15.2008, 62.8522, 100, 3, 3, 0, 56990,56993,57293,
8036, 5099, 15.2008, 62.8522, 200, 3, 3, 0, 57294,57297,57322,
8037, 5056, 38.0122, 47.5098, 200, 3, 3, 0, 57293,57296,57327,
8038, 5100, 41.8621, 52.9838, 100, 3, 3, 0, 57264,57269,57292,
8039, 5101, 53.4661, 63.3537, 100, 3, 3, 0, 57027,57030,57058,
8040, 5102, 65.7393, 49.6694, 100, 3, 3, 0, 56977,56991,57051,
8041, 5102, 65.7393, 49.6694, 200, 3, 3, 0, 56992,57295,57329,
8042, 5103, 60.3243, 36.8567, 100, 3, 3, 0, 57266,57293,57296,
8043, 5104, 71.3521, 33.2303, 100, 3, 3, 0, 56993,57359,57377,
8044, 5105, 83.9397, 32.3278, 100, 3, 3, 0, 57027,57059,57109,
8045, 5105, 83.9397, 32.3278, 200, 3, 3, 0, 57029,57110,57117,
8046, 5106, 75.3517, 22.2382, 100, 3, 3, 0, 57056,57060,57088,
8047, 5106, 75.3517, 22.2382, 200, 3, 3, 0, 57057,57062,57108,
8048, 5107, 100.0678, 23.1189, 100, 3, 3, 0, 57297,57358,57416,
8049, 5108, 104.0242, 24.8318, 100, 3, 3, 0, 57331,57360,57466,
8050, 5090, 99.6863, 6.1662, 200, 4, 3, 0, 56977,57324,57331,57357,
8051, 5109, 177.0831, 1.2264, 111, 6, 6, 0, 57057,57358,57390,
8052, 5109, 177.0831, 1.2264, 111, 6, 6, 0, 57002,57029,57117,
8072, 5120, 299.71154, 21.850973, 100, 3, 3, 0, 56902,58214,58224,
8073, 5014, 299.6499, 44.8714, 100, 1, 3, 0, 57267,
8074, 5111, 27.916, 37.5382, 100, 3, 3, 0, 57000,57003,57029,
8077, 2045, 40.76307, -2.86731365768e-09, 100, 2, 1, 0, 57307,57308,
8078, 2046, 41.33307, -3.3134893532e-09, 100, 7, 1, 0, 57309,58872,58873,58874,58875,58877,58879,
8079, 2047, 42.27307, -1.36300297116e-09, 100, 2, 1, 0, 58017,58018,
8080, 2048, 48.54307, 5.81817895627e-08, 100, 3, 1, 0, 57662,57665,57666,
8081, 2049, 49.02307, -1.89161232514e-07, 100, 3, 1, 0, 56959,56960,57306,
8082, 2050, 49.47307, 6.44027973603e-07, 100, 3, 1, 0, 56953,56954,56955,
8083, 2051, 50.17307, -3.47636273003e-06, 100, 4, 1, 0, 56955,56956,56957,56958,
8084, 2052, 51.34307, 1.77954530596e-05, 100, 6, 1, 0, 57340,57423,57424,57425,57426,57427,
8085, 2053, 52.23307, -5.26747705575e-05, 100, 5, 1, 0, 57658,57659,57660,57662,57663,
8086, 2054, 56.27307, -0.0145636871412, 100, 3, 1, 0, 57309,57332,57333,
8087, 2055, 357.30449707, 14.8881050139, 100, 2, 1, 0, 58778,58779,
8088, 2057, 4.24449707031, 15.0126828328, 100, 2, 1, 0, 58752,58753,
8089, 2058, 7.25449707031, 14.9852430799, 100, 3, 1, 0, 58791,58804,58805,
8091, 2060, 12.7744970703, 14.886733078, 100, 2, 1, 0, 58754,58755,
8092, 2061, 19.4844970703, 14.5536090289, 100, 4, 1, 0, 58834,58835,58836,58837,
8093, 2062, 20.7844970703, 14.4806302857, 100, 5, 1, 0, 58848,58849,58863,58866,58867,
8095, 2064, 25.4944970703, 14.0364663837, 100, 3, 1, 0, 58792,58806,58811,
8096, 2065, 26.1344970703, 13.9692214101, 100, 2, 1, 0, 58789,58790,
8097, 2066, 26.8344970703, 13.8956263204, 100, 5, 1, 0, 58041,58042,58043,58044,58049,
8098, 5098, 193.8819, 42.105, 111, 8, 6, 0, 57027,57037,57056,57059,57062,57066,57087,57088,
8099, 5094, 141.8131, 27.5981, 321, 6, 6, 0, 57358,57361,57409,57414,57436,57464,
8100, 5094, 141.8131, 27.5981, 421, 6, 6, 0, 57360,57411,57471,57474,57679,57680,
8101, 5117, 92.8435, 44.3298, 100, 4, 3, 0, 57083,57114,57324,57328,
8102, 5117, 92.8435, 44.3298, 200, 3, 3, 0, 57329,57350,57356,
8103, 5108, 104.0242, 24.8318, 200, 3, 3, 0, 57357,57361,57467,
8104, 5012, 287.3999, 42.884, 100, 1, 1, 0, 57266,
8105, 5015, 296.1292, 43.5167, 100, 2, 1, 0, 57207,57269,
8106, 5016, 292.7707, 42.0902, 100, 1, 1, 0, 57533,
8107, 5017, 289.5624, 40.5389, 100, 1, 1, 0, 57529,
8108, 5018, 286.4874, 38.9081, 100, 2, 1, 0, 57552,57553,
8109, 5019, 297.9375, 40.9965, 100, 3, 1, 0, 57575,57578,57580,
8110, 5020, 294.6833, 39.6141, 100, 4, 1, 0, 57562,57572,57573,57574,
8111, 5021, 291.5541, 38.1605, 200, 2, 1, 0, 57296,57297,
8112, 5118, 227.9, 67.11, 111, 20, 6, 0, 57055,57056,57064,57092,57826,57856,57861,57879,57886,57887,57916,58293,
8113, 5112, 41.5393, 37.5025, 100, 3, 3, 0, 57291,57294,57323,
8114, 5113, 13.4797, 39.8644, 100, 3, 3, 0, 57265,57271,57292,
8115, 5115, 131.5, 11.8833, 111, 6, 6, 0, 57022,57027,57058,57061,57081,57087,
8116, 5115, 131.5, 11.8833, 211, 7, 6, 0, 57060,57063,57118,57119,57323,57327,57350,
8117, 5116, 138.75, 22.3166, 111, 6, 6, 0, 57027,57058,57061,57083,57088,57108,
8118, 5114, 80.0, 24.5, 111, 7, 6, 0, 57028,57049,57056,57059,57081,57087,58069,
8119, 5114, 80.0, 24.5, 211, 6, 6, 0, 57329,57359,57378,57413,57417,57433,
8120, 5119, 156.25, 15.0499, 111, 9, 6, 0, 57056,57060,57063,57064,57079,57082,57087,57091,57108,
8121, 5110, 322.493, 12.1671, 111, 3, 3, 0, 57265,57556,57559,
8122, 5110, 322.493, 12.1671, 211, 4, 3, 0, 57560,57651,57674,57675,
8131, 2070, 111.905265808, 40.138835907, 100, 5, 1, 0, 56954,56955,56956,56957,56958,
8132, 2071, 112.168991089, 41.9747276306, 100, 2, 1, 0, 56978,56979,
8133, 2072, 113.290939331, 43.9701766968, 100, 8, 1, 0, 56979,56980,56981,58811,58812,58819,58820,58866,
8134, 2073, 114.57019043, 46.6829109192, 100, 2, 1, 0, 56980,56981,
8135, 2074, 114.082603455, 38.429725647, 100, 2, 1, 0, 56988,56989,
8137, 2076, 115.471298218, 42.9880981445, 100, 1, 1, 0, 56984,
8138, 2077, 116.623840332, 45.1931114197, 100, 3, 1, 0, 56958,56959,56960,
8139, 2078, 114.929031372, 32.630657196, 100, 3, 1, 0, 57688,57689,57690,
8140, 2079, 117.6848526, 41.5235977173, 100, 4, 1, 0, 56985,56986,56988,57115,
8141, 2080, 118.403915405, 43.9157562256, 100, 5, 1, 0, 57011,57012,58792,58837,58838,
8143, 2082, 120.314697266, 42.1650772095, 100, 3, 1, 0, 57021,57022,57039,
8144, 2083, 114.190391541, 28.7275333405, 100, 7, 1, 0, 57663,57665,57666,57667,57668,57672,57673,
8145, 2084, 116.121566772, 27.4806842804, 100, 2, 1, 0, 57336,57338,
8146, 2085, 116.810913086, 29.0951633453, 100, 3, 1, 0, 57333,57335,57336,
8147, 2086, 117.784179688, 26.5160160065, 100, 7, 1, 0, 57332,57333,57335,58788,58789,58790,58791,
8148, 2087, 118.357772827, 28.0280475616, 100, 4, 1, 0, 58041,58042,58043,58046,
8149, 2088, 119.823570251, 27.0296993256, 100, 10, 1, 0, 57338,57340,58780,58781,58782,58783,58784,58785,58786,58787,
8150, 2089, 148.14616394, 32.5113677979, 100, 1, 1, 0, 57835,
8152, 2091, 143.109786987, 35.242149353, 100, 4, 1, 0, 58101,58102,58104,58108,
8153, 2092, 40.07307, 9.3802497474e-10, 100, 1, 1, 0, 57663,
8154, 2093, 44.56307, 5.74706049818e-10, 100, 4, 1, 0, 57666,57667,57668,57687,
8155, 2094, 53.51307, 0.000853604968545, 100, 1, 1, 0, 57310,
8156, 2095, 55.44307, -0.00700842924357, 100, 3, 1, 0, 57306,57307,57308,
8157, 2096, 31.4844970703, 13.4006031546, 100, 2, 1, 0, 58751,58752,
8158, 2097, 61.7223930359, -5.62275218964, 100, 7, 1, 0, 57428,57429,57430,57431,57432,57667,57672,
